timestamp,open,high,low,close,volume_btc,volume_usd
2023-01-01 01:38:00,29492.241096866168,29516.727173955587,29480.06850149707,29498.342804960303,46.151083331067255,1361380.476920111
2023-01-01 01:39:00,29492.49676969829,29509.93371476886,29482.821509700756,29484.494376472267,39.91431293391577,1176853.3352407936
2023-01-01 01:40:00,29480.76741302953,29487.863423243547,29467.375134333004,29469.104098684413,45.99944347590642,1355562.3882730359
2023-01-01 01:41:00,29409.99887592701,29457.207655549137,29404.875625384957,29438.11182787717,51.83178445980525,1525829.867166173
2023-01-01 01:42:00,29388.966609788742,29400.884694420893,29384.330193493384,29392.98138060391,55.801534441242595,1640173.4628405713
2023-01-01 01:43:00,29371.830883962404,29387.441113266883,29312.071945102987,29329.778870123984,51.22336864557286,1502370.0753574944
2023-01-01 01:44:00,29331.717020501324,29340.030663046084,29313.060260198803,29318.24622754338,56.49480317945711,1656328.550191924
2023-01-01 01:45:00,29323.652734918025,29329.114939072897,29304.702542218056,29306.488414282594,34.79829897440294,1019815.9457300816
2023-01-01 01:46:00,29343.855277758754,29349.04364818697,29326.696265758757,29332.929997575204,58.66662557583501,1720864.0212099236
2023-01-01 01:47:00,29438.16457281928,29450.429007133338,29427.495916942866,29449.422786024985,38.71743659298047,1140206.1594177966
2023-01-01 01:48:00,29446.893463460874,29452.03487336848,29443.31573609711,29444.74456582499,59.83504617158022,1761827.650606524
2023-01-01 01:49:00,29459.77098299701,29472.28677682384,29445.777792487137,29458.23367485694,55.024058434128435,1620911.5710915383
2023-01-01 01:50:00,29456.048687208702,29486.880490481293,29447.15468266977,29482.318150435207,31.298104378550338,922740.6707939502
2023-01-01 01:51:00,29360.11012644375,29376.227977078623,29336.723523444292,29346.180904648016,57.3696282418493,1683579.4888177135
2023-01-01 01:52:00,29358.784432671288,29397.63810945952,29354.49671076993,29396.068423189034,59.95097339832911,1762322.9160540681
2023-01-01 01:53:00,29361.795943168338,29366.37025154342,29344.682115887863,29348.369791340916,62.578784603459056,1836585.3116349878
2023-01-01 01:54:00,29484.958048792603,29499.74834977234,29482.341723146412,29486.742012724855,42.31401715893977,1247702.5074876698
2023-01-01 01:55:00,29475.340000553548,29478.316689706677,29449.786107447046,29469.71592864549,51.794108420705264,1526357.6619356496
2023-01-01 01:56:00,29490.417367670227,29495.016887881175,29486.48241693519,29492.885750340247,56.94449383048709,1679457.4506535109
2023-01-01 01:57:00,29488.681779184964,29500.638741151124,29486.560083796325,29497.573619086426,57.36326867412079,1692077.2407463123
2023-01-01 01:58:00,29430.247877303987,29447.86902410764,29421.55567351747,29438.924582105767,54.095207618629686,1592504.7373381925
2023-01-01 01:59:00,29487.38901802974,29492.256123332994,29455.32687335108,29472.326671417326,45.733637565433774,1347876.7062006672
2023-01-01 02:00:00,29524.985669664078,29538.156651631627,29501.80190996239,29502.527376115126,59.87943754109148,1766594.745322427
2023-01-01 02:01:00,29564.53726701623,29622.87801673131,29553.868564550146,29614.600702834345,59.93819966814517,1775045.850018877
2023-01-01 02:02:00,29519.067894276493,29521.497036587367,29506.158827413878,29509.388207484484,48.45721693903398,1429942.8261082466
2023-01-01 02:03:00,29589.207609823297,29620.61004274633,29585.192984831243,29603.191858596736,42.164451959589385,1248202.3609723097
2023-01-01 02:04:00,29519.115056683684,29526.96331036917,29472.697257746033,29486.96223047322,42.720966608018564,1259711.528819951
2023-01-01 02:05:00,29548.457911373698,29559.229836416376,29528.850493843303,29542.865656975606,63.64817715332212,1880349.5469519796
2023-01-01 02:06:00,29657.980692664198,29672.15146299763,29651.148546108532,29655.43670498455,59.50678384918426,1764699.6619566807
2023-01-01 02:07:00,29608.453876407664,29653.93849916433,29606.752811621092,29617.91017780622,49.79960217279971,1474960.1440444654
2023-01-01 02:08:00,29580.138989927527,29580.55488060311,29510.503576617655,29525.689907107688,48.008267924790026,1417477.2317246946
2023-01-01 02:09:00,29585.12155818191,29602.648379674774,29578.81961174014,29588.444370443474,32.31813239144322,956243.2624208451
2023-01-01 02:10:00,29559.9477754761,29570.07412802012,29534.14538828856,29536.952946368743,49.15598895621908,1451918.1328320648
2023-01-01 02:11:00,29482.414603922793,29498.861843179766,29473.891287808452,29488.90151814669,38.08884845445826,1123198.3010131333
2023-01-01 02:12:00,29485.842752663095,29503.585148843496,29462.6316360968,29465.11616872633,51.589994764917584,1520105.1888922798
2023-01-01 02:13:00,29432.72756697679,29436.920697286638,29396.501431223416,29415.61791305828,61.852472467614405,1819428.6970853023
2023-01-01 02:14:00,29456.40718850855,29461.394038747916,29435.75702037407,29450.934636300684,40.19548447027559,1183794.5858085256
2023-01-01 02:15:00,29410.43597679686,29413.63363193168,29386.950588786483,29389.389387404797,52.38586760388034,1539588.6614074737
2023-01-01 02:16:00,29487.932697047738,29489.759694766955,29470.627667392782,29478.42200811303,59.97779762009926,1768050.8293624832
2023-01-01 02:17:00,29448.770032430926,29451.955040960907,29417.6164739065,29424.90251706006,52.20295395272251,1536066.831161435
2023-01-01 02:18:00,29432.666956620644,29448.294444471176,29381.36265407998,29396.003547586668,44.76017038149743,1315770.1273250822
2023-01-01 02:19:00,29473.342817489127,29498.483425764774,29457.723151529673,29493.701958537713,50.103864052721136,1477748.4333420487
2023-01-01 02:20:00,29411.79960166743,29414.846391293366,29376.75034620009,29385.87862781095,59.572487122278766,1750589.8761321148
2023-01-01 02:21:00,29423.172598397636,29424.9157084329,29414.643083543477,29419.598980645475,52.62577859897442,1548229.3024260623
2023-01-01 02:22:00,29488.529736111755,29505.87074200188,29480.971142244212,29503.58755774163,49.96629417439657,1474184.9351101848
2023-01-01 02:23:00,29408.155574383694,29427.29563266383,29393.768824765993,29395.856692333375,61.56143126211626,1809651.0111561012
2023-01-01 02:24:00,29417.38726731031,29423.1885437373,29389.54142228384,29400.8839493154,55.14917869950423,1621434.6028441808
2023-01-01 02:25:00,29430.38140702273,29441.779901218455,29419.46500654471,29434.90616879608,37.97097571050053,1117672.1071762182
2023-01-01 02:26:00,29469.472550611597,29506.206694575467,29453.562010605358,29491.83122706614,56.31412661981995,1660806.7179713626
2023-01-01 02:27:00,29407.625015067693,29419.17120074307,29376.563570743954,29384.238709765963,59.49558754782266,1748232.5466830004
2023-01-01 02:28:00,29341.60218441348,29353.19500840579,29326.545778078864,29338.59922777313,37.626836129125124,1103918.6654014965
2023-01-01 02:29:00,29367.699262694325,29368.001600721498,29311.431292156845,29333.04937079498,27.31260504133378,801161.9921224676
2023-01-01 02:30:00,29382.548496355983,29403.30444700476,29356.301421120825,29374.68447628234,39.58067331221649,1162669.7899051683
2023-01-01 02:31:00,29395.07313887328,29400.20693459391,29394.95305650691,29395.75723256404,48.97500312316385,1439657.30227259
2023-01-01 02:32:00,29412.395549348126,29429.75596994364,29392.404524464255,29395.303056513025,60.09788345047935,1766595.4970818392
2023-01-01 02:33:00,29378.3943132692,29392.084926267624,29354.530348236844,29369.254476592694,41.09047965816871,1206796.7536460124
2023-01-01 02:34:00,29390.00699812725,29397.700309670756,29348.634205259452,29361.842462761102,55.551202666544675,1631085.6613119992
2023-01-01 02:35:00,29404.660621792184,29422.730535883205,29402.658120860517,29406.202194019814,21.076188652181884,619770.6649853664
2023-01-01 02:36:00,29368.943050890866,29401.192149403112,29357.554788493155,29390.056935868528,51.803067203600804,1522495.0945664514
2023-01-01 02:37:00,29462.231776448105,29468.69494942508,29428.08031584622,29440.288899052695,45.9325954611457,1352268.880259446
2023-01-01 02:38:00,29485.923422493695,29496.643018862156,29460.121242935435,29473.469987162647,70.98598781639399,2092203.3814155816
2023-01-01 02:39:00,29426.35824763356,29438.344630054322,29419.87543987504,29436.409172562646,31.079137127673455,914858.1972203791
2023-01-01 02:40:00,29459.185928065253,29484.474208694293,29457.10630798632,29483.42774245171,49.85498517195771,1469895.8529184165
2023-01-01 02:41:00,29410.45184455389,29413.913313993413,29374.471027562413,29380.58804830971,31.017786483755888,911320.8068496607
2023-01-01 02:42:00,29449.806074741013,29457.571507636316,29437.47941536528,29446.430379992693,44.5029226683755,1310452.2140605177
2023-01-01 02:43:00,29507.73585369138,29520.862418872992,29504.406961397744,29513.39847013777,32.988450343960395,973601.2799136565
2023-01-01 02:44:00,29466.701737773798,29469.355018323797,29453.96916132109,29464.66060996122,73.00788740090827,2151152.6241180263
2023-01-01 02:45:00,29514.870544236015,29518.274495803173,29454.2073148679,29465.33470289847,46.44452131939012,1368503.3657917336
2023-01-01 02:46:00,29535.50959058284,29552.651797323193,29518.23699567345,29545.531390769014,47.88970506689983,1414926.7843487589
2023-01-01 02:47:00,29576.612598582564,29608.848175435363,29563.104897277026,29606.999325604378,49.57266274894696,1467697.792576486
2023-01-01 02:48:00,29671.45224771526,29681.954495256927,29661.943638137604,29673.78548273865,38.677232072124156,1147699.8875743116
2023-01-01 02:49:00,29659.182841915117,29659.76722886395,29634.868472017377,29638.560720849233,60.55238733660776,1794685.6088684313
2023-01-01 02:50:00,29621.496033697244,29622.350420549443,29607.735561104662,29611.233488769958,56.40194145486342,1670131.0576398943
2023-01-01 02:51:00,29577.02031221597,29615.035646403845,29575.783616500143,29612.41857356908,59.17938362671781,1752444.6788801884
2023-01-01 02:52:00,29536.2297979677,29572.091472881628,29530.069241181387,29554.42904878491,37.8203811796371,1117759.772171585
2023-01-01 02:53:00,29532.374712496992,29546.499692061676,29528.660748689945,29545.17524486468,61.353152152440515,1812689.6321687016
2023-01-01 02:54:00,29549.432311237826,29566.60654157976,29544.643038826136,29556.560562908515,60.198412793263074,1779258.0335150468
2023-01-01 02:55:00,29563.266851204327,29565.562725174084,29549.371055913914,29550.04410896051,47.676069650091826,1408829.9611020868
2023-01-01 02:56:00,29604.62601365613,29607.008456675114,29596.29265100806,29600.614590043013,58.95021075543564,1744962.4685734587
2023-01-01 02:57:00,29605.276108250026,29606.46770094954,29601.816291087434,29603.717653536456,52.72671623294288,1560906.8201581782
2023-01-01 02:58:00,29677.95281210789,29689.532562520857,29650.888116373004,29688.944298429178,34.060004678590246,1011205.5817069031
2023-01-01 02:59:00,29664.719970445993,29697.696025408615,29657.864604147737,29694.89834833133,48.1719409808796,1430460.890669036
2023-01-01 03:00:00,29800.728428775474,29832.688399163526,29798.22899286286,29823.095191511336,45.184899622203524,1347553.5626518603
2023-01-01 03:01:00,29832.011796163722,29846.665199998173,29796.94298505147,29803.624109047803,50.85419288047894,1515639.2489788092
2023-01-01 03:02:00,29789.15391834291,29800.17679165567,29783.521754487632,29793.63381772093,60.211262877333084,1793912.3178697957
2023-01-01 03:03:00,29735.60929343985,29759.325798669022,29727.451549905996,29750.34456034321,33.58658664469455,999212.5252854843
2023-01-01 03:04:00,29759.73291420201,29779.566479132933,29752.57408960565,29772.110120804904,45.564220919595634,1356543.0027868836
2023-01-01 03:05:00,29748.55977493572,29750.109495121284,29735.916464634756,29735.97509966797,41.7816256703866,1242417.380558264
2023-01-01 03:06:00,29784.259799640324,29850.214230230227,29773.996833787634,29842.541983955693,42.211086946892934,1259686.1344010564
2023-01-01 03:07:00,29807.921680869,29815.05597112917,29774.445556667437,29782.37998962238,41.768909511664326,1243977.5348285395
2023-01-01 03:08:00,29804.280235236158,29812.156528825708,29780.993124442575,29782.616466302836,50.68170355480437,1509433.7388315958
2023-01-01 03:09:00,29761.940549332736,29775.207859171387,29746.601901914793,29766.612450957968,55.23175452837339,1644062.2320325335
2023-01-01 03:10:00,29686.198188098442,29739.503767169266,29677.900358018953,29728.53424919772,53.483249588895255,1589978.6171618626
2023-01-01 03:11:00,29663.87244049509,29667.758132962615,29645.45189727099,29647.14854348101,51.856682075591564,1537402.7564671321
2023-01-01 03:12:00,29706.692380211265,29706.866221306693,29701.153578261317,29701.375812898325,56.21744487825643,1669735.4575699903
2023-01-01 03:13:00,29717.397067417776,29741.362152149413,29712.736587217678,29738.94294087809,73.80326133510388,2194830.977695368
2023-01-01 03:14:00,29655.110128482178,29673.877031795557,29647.30639589326,29654.752885384423,51.358914143138875,1523035.9073764584
2023-01-01 03:15:00,29663.769174774738,29680.98610089609,29653.592135159844,29657.07709768413,60.21138402813274,1785693.6582805996
2023-01-01 03:16:00,29683.035043761178,29697.08816168777,29680.666763333156,29694.347701798913,59.64183434571187,1771025.3666346609
2023-01-01 03:17:00,29638.84217195112,29646.019575921484,29626.587626478933,29644.292531755713,67.77794163030617,2009229.1288890599
2023-01-01 03:18:00,29646.5284272484,29679.582692868764,29635.849136229597,29667.137202961134,55.60518864950072,1649646.760861275
2023-01-01 03:19:00,29649.438863170697,29698.717963647217,29643.389810939138,29675.268240952006,41.556838190260656,1233210.3205418235
2023-01-01 03:20:00,29592.290348279166,29603.547348198394,29589.73631927971,29598.430409479275,53.04881921021879,1570161.783698708
2023-01-01 03:21:00,29610.17971629658,29619.885543539946,29583.61197634544,29616.014370804147,52.511387434175475,1555178.0048814053
2023-01-01 03:22:00,29638.218942614993,29645.864262715222,29637.84000004383,29642.501162260716,58.151826087877765,1723765.5723974998
2023-01-01 03:23:00,29692.371504773757,29703.88898181388,29689.959467739,29702.154115906742,41.26603330500579,1225690.0809774224
2023-01-01 03:24:00,29745.0616073755,29760.636368117375,29738.87665052496,29746.16502013293,62.66321073959619,1863990.2073513942
2023-01-01 03:25:00,29676.178138977648,29682.91272773492,29668.62361654556,29676.165969331203,50.052371491401196,1485362.4835374434
2023-01-01 03:26:00,29629.286886981892,29662.799782084723,29622.13828664022,29653.219429398436,58.39379253931732,1731563.9434831457
2023-01-01 03:27:00,29655.038650342325,29685.832176667536,29650.670403170403,29685.360973949428,53.09673158073633,1576195.6435110585
2023-01-01 03:28:00,29680.727947887935,29694.72167834939,29640.197979847588,29650.576888995267,51.22590778320002,1518877.7174343534
2023-01-01 03:29:00,29706.48033220324,29727.47772558951,29696.2573470629,29706.68075523805,52.33856410483771,1554805.0150499754
2023-01-01 03:30:00,29899.116906735973,29914.41098396829,29880.806477499376,29885.34301806707,56.71992011381223,1695094.2685586403
2023-01-01 03:31:00,29927.66143227063,29931.25908931229,29920.69408030905,29921.44200294091,69.58654794071418,2082129.8583929467
2023-01-01 03:32:00,29984.43971427966,29992.807735601342,29978.21969408738,29992.490038474367,29.826226151710458,894562.7907404596
2023-01-01 03:33:00,30032.13980245432,30047.63020636073,30024.868110237283,30045.52856988517,55.40002948924055,1664523.168791458
2023-01-01 03:34:00,30064.70936501961,30068.39513408701,30057.24482766607,30062.466836147385,50.43967796000747,1516341.1458986788
2023-01-01 03:35:00,30048.945902787593,30069.06311854202,29997.695396048668,30010.679096093136,48.22893432795396,1447383.0712627764
2023-01-01 03:36:00,30086.894363812255,30095.12339972202,30058.28185818323,30067.59345220073,26.36721776872466,792798.7843356563
2023-01-01 03:37:00,30048.253103085375,30075.46129105054,30026.933266590368,30066.183096489378,55.802076812550176,1677755.4586104979
2023-01-01 03:38:00,30036.412172748376,30036.431302108587,29961.310670751653,29981.603644307677,48.750293631186864,1461611.9811938615
2023-01-01 03:39:00,30012.14399535692,30036.501933508418,30011.196463893768,30035.89253839056,41.65571532323627,1251166.5890585135
2023-01-01 03:40:00,30016.237702326238,30038.428677625296,30004.77599781698,30026.662302139128,50.42479972717485,1514088.4330608766
2023-01-01 03:41:00,30131.970630659915,30172.91945611743,30127.966350054827,30158.294152290517,47.072097689351196,1419614.1684808081
2023-01-01 03:42:00,30038.607371030328,30041.002865599177,30024.503122310398,30034.63598729271,32.57606832981842,978410.3541832706
2023-01-01 03:43:00,30072.920380549054,30080.912407741474,30029.93248875403,30031.692272068598,50.88184719158125,1528067.977091986
2023-01-01 03:44:00,29992.284586989572,30004.530753441202,29979.430188004488,30000.891839819702,55.80073529700014,1674071.8242277107
